,player,position,position_id,date,team,opp,score,fpts,min,goals
2,Adam Lallana,M,4,Mar 12,BHA,LIV,L 0-2,1.0,7,0
3,Adam Lallana,M,4,Feb 19,BHA,BUR,L 0-3,4.0,54,0
4,Adam Lallana,M,4,Feb 12,BHA,@WAT,W 2-0,9.45,88,0
5,Adam Lallana,M,4,Jan 14,BHA,CRY,T 1-1,9.1,55,0
6,Adam Lallana,M,4,Jan 2,BHA,@EVE,W 3-2,5.5,60,0
7,Adam Lallana,M,4,Dec 29,BHA,@CHE,T 1-1,8.35,90,0
8,Adam Lallana,M,4,Dec 26,BHA,BRF,W 2-0,14.6,84,0
9,Adam Lallana,M,4,Dec 15,BHA,WOL,L 0-1,1.25,5,0
10,Adam Lallana,M,4,Dec 1,BHA,@WHU,T 1-1,5.5,84,0
11,Adam Lallana,M,4,Nov 20,BHA,@AVL,L 0-2,5.25,90,0
12,Adam Lallana,M,4,Nov 6,BHA,NEW,T 1-1,3.1,90,0
13,Adam Lallana,M,4,Oct 30,BHA,@LIV,T 2-2,16.5,76,0
14,Adam Lallana,M,4,Oct 23,BHA,MCI,L 1-4,8.25,90,0
15,Adam Lallana,M,4,Oct 16,BHA,@NOR,T 0-0,10.45,90,0
16,Adam Lallana,M,4,Oct 2,BHA,ARS,T 0-0,11.95,90,0
17,Adam Lallana,M,4,Sep 27,BHA,@CRY,T 1-1,5.0,90,0
18,Adam Lallana,M,4,Sep 19,BHA,LEI,W 2-1,13.5,90,0
19,Adam Lallana,M,4,Sep 11,BHA,@BRF,W 1-0,9.0,90,0
20,Adam Lallana,M,4,Aug 28,BHA,EVE,L 0-2,3.85,58,0
21,Adam Lallana,M,4,Aug 21,BHA,WAT,W 2-0,7.6,79,0
22,Adam Lallana,M,4,Aug 14,BHA,@BUR,W 2-1,2.5,44,0
0,Moises Caicedo,M,4,Apr 30,BHA,@WOL,W 3-0,18.25,90,0
1,Moises Caicedo,M,4,Apr 24,BHA,SOU,T 2-2,8.5,90,0
2,Moises Caicedo,M,4,Apr 20,BHA,@MCI,L 0-3,8.5,72,0
3,Moises Caicedo,M,4,Apr 16,BHA,@TOT,W 1-0,7.25,77,0
4,Moises Caicedo,M,4,Apr 9,BHA,@ARS,W 2-1,12.95,90,0
0,Alexis Mac Allister,M,4,Apr 30,BHA,@WOL,W 3-0,17.0,90,1
1,Alexis Mac Allister,M,4,Apr 24,BHA,SOU,T 2-2,8.7,90,0
2,Alexis Mac Allister,M,4,Apr 20,BHA,@MCI,L 0-3,4.6,90,0
3,Alexis Mac Allister,M,4,Apr 16,BHA,@TOT,W 1-0,5.25,90,0
4,Alexis Mac Allister,M,4,Apr 9,BHA,@ARS,W 2-1,6.85,90,0
5,Alexis Mac Allister,M,4,Apr 2,BHA,NOR,T 0-0,14.75,90,0
6,Alexis Mac Allister,M,4,Mar 16,BHA,TOT,L 0-2,6.25,90,0
7,Alexis Mac Allister,M,4,Mar 12,BHA,LIV,L 0-2,10.25,90,0
8,Alexis Mac Allister,M,4,Mar 5,BHA,@NEW,L 1-2,2.25,10,0
9,Alexis Mac Allister,M,4,Feb 26,BHA,AVL,L 0-2,4.95,90,0
10,Alexis Mac Allister,M,4,Feb 19,BHA,BUR,L 0-3,10.5,90,0
11,Alexis Mac Allister,M,4,Feb 15,BHA,@MUN,L 0-2,12.35,90,0
12,Alexis Mac Allister,M,4,Feb 12,BHA,@WAT,W 2-0,5.0,25,0
13,Alexis Mac Allister,M,4,Jan 23,BHA,@LEI,T 1-1,9.35,90,0
14,Alexis Mac Allister,M,4,Jan 18,BHA,CHE,T 1-1,16.1,90,0
15,Alexis Mac Allister,M,4,Jan 14,BHA,CRY,T 1-1,10.0,90,0
16,Alexis Mac Allister,M,4,Jan 2,BHA,@EVE,W 3-2,26.9,90,2
17,Alexis Mac Allister,M,4,Dec 29,BHA,@CHE,T 1-1,15.5,79,0
18,Alexis Mac Allister,M,4,Dec 26,BHA,BRF,W 2-0,9.75,84,0
19,Alexis Mac Allister,M,4,Dec 15,BHA,WOL,L 0-1,3.25,28,0
20,Alexis Mac Allister,M,4,Nov 20,BHA,@AVL,L 0-2,-1.0,1,0
21,Alexis Mac Allister,M,4,Nov 6,BHA,NEW,T 1-1,1.95,45,0
22,Alexis Mac Allister,M,4,Oct 30,BHA,@LIV,T 2-2,4.75,29,0
23,Alexis Mac Allister,M,4,Oct 23,BHA,MCI,L 1-4,12.0,17,1
24,Alexis Mac Allister,M,4,Oct 16,BHA,@NOR,T 0-0,1.0,5,0
25,Alexis Mac Allister,M,4,Oct 2,BHA,ARS,T 0-0,2.25,11,0
26,Alexis Mac Allister,M,4,Sep 11,BHA,@BRF,W 1-0,10.75,25,0
27,Alexis Mac Allister,M,4,Aug 28,BHA,EVE,L 0-2,4.25,44,0
28,Alexis Mac Allister,M,4,Aug 21,BHA,WAT,W 2-0,11.0,90,0
29,Alexis Mac Allister,M,4,Aug 14,BHA,@BUR,W 2-1,12.85,13,1
0,Leandro Trossard,"M,F",5,Apr 30,BHA,@WOL,W 3-0,21.0,88,1
1,Leandro Trossard,"M,F",5,Apr 24,BHA,SOU,T 2-2,11.6,90,0
2,Leandro Trossard,"M,F",5,Apr 16,BHA,@TOT,W 1-0,18.7,90,1
3,Leandro Trossard,"M,F",5,Apr 9,BHA,@ARS,W 2-1,15.25,84,1
4,Leandro Trossard,"M,F",5,Apr 2,BHA,NOR,T 0-0,14.75,90,0
5,Leandro Trossard,"M,F",5,Mar 16,BHA,TOT,L 0-2,14.25,90,0
6,Leandro Trossard,"M,F",5,Mar 12,BHA,LIV,L 0-2,6.25,90,0
7,Leandro Trossard,"M,F",5,Mar 5,BHA,@NEW,L 1-2,10.5,90,0
8,Leandro Trossard,"M,F",5,Feb 26,BHA,AVL,L 0-2,4.35,90,0
9,Leandro Trossard,"M,F",5,Feb 19,BHA,BUR,L 0-3,0.25,34,0
10,Leandro Trossard,"M,F",5,Feb 15,BHA,@MUN,L 0-2,4.25,59,0
11,Leandro Trossard,"M,F",5,Jan 23,BHA,@LEI,T 1-1,10.5,90,0
12,Leandro Trossard,"M,F",5,Jan 18,BHA,CHE,T 1-1,1.25,27,0
13,Leandro Trossard,"M,F",5,Jan 14,BHA,CRY,T 1-1,8.5,90,0
14,Leandro Trossard,"M,F",5,Jan 2,BHA,@EVE,W 3-2,5.75,80,0
15,Leandro Trossard,"M,F",5,Dec 26,BHA,BRF,W 2-0,14.25,45,1
16,Leandro Trossard,"M,F",5,Dec 15,BHA,WOL,L 0-1,5.25,90,0
17,Leandro Trossard,"M,F",5,Dec 4,BHA,@SOU,T 1-1,8.5,88,0
18,Leandro Trossard,"M,F",5,Dec 1,BHA,@WHU,T 1-1,5.35,90,0
19,Leandro Trossard,"M,F",5,Nov 27,BHA,LEE,T 0-0,15.25,90,0
20,Leandro Trossard,"M,F",5,Nov 20,BHA,@AVL,L 0-2,10.75,90,0
21,Leandro Trossard,"M,F",5,Nov 6,BHA,NEW,T 1-1,19.85,90,1
22,Leandro Trossard,"M,F",5,Oct 30,BHA,@LIV,T 2-2,17.5,90,1
23,Leandro Trossard,"M,F",5,Oct 23,BHA,MCI,L 1-4,11.5,90,0
24,Leandro Trossard,"M,F",5,Oct 16,BHA,@NOR,T 0-0,9.0,90,0
25,Leandro Trossard,"M,F",5,Oct 2,BHA,ARS,T 0-0,11.75,90,0
26,Leandro Trossard,"M,F",5,Sep 27,BHA,@CRY,T 1-1,6.75,90,0
27,Leandro Trossard,"M,F",5,Sep 19,BHA,LEI,W 2-1,24.5,90,0
28,Leandro Trossard,"M,F",5,Sep 11,BHA,@BRF,W 1-0,19.5,90,1
29,Leandro Trossard,"M,F",5,Aug 28,BHA,EVE,L 0-2,10.5,90,0
30,Leandro Trossard,"M,F",5,Aug 21,BHA,WAT,W 2-0,5.0,71,0
31,Leandro Trossard,"M,F",5,Aug 14,BHA,@BUR,W 2-1,6.25,75,0
0,Taylor Richards,"M,F",5,Dec 15,BHA,WOL,L 0-1,1.5,5,0
1,Taylor Richards,"M,F",5,Aug 28,BHA,EVE,L 0-2,2.5,16,0
0,Aaron Connolly,F,6,Dec 15,BHA,WOL,L 0-1,3.25,60,0
1,Aaron Connolly,F,6,Dec 4,BHA,@SOU,T 1-1,2.25,34,0
2,Aaron Connolly,F,6,Sep 27,BHA,@CRY,T 1-1,1.25,13,0
3,Aaron Connolly,F,6,Aug 21,BHA,WAT,W 2-0,1.0,44,0
0,Neal Maupay,F,6,Apr 24,BHA,SOU,T 2-2,4.5,84,0
1,Neal Maupay,F,6,Apr 20,BHA,@MCI,L 0-3,1.0,12,0
2,Neal Maupay,F,6,Apr 2,BHA,NOR,T 0-0,1.0,78,0
3,Neal Maupay,F,6,Mar 16,BHA,TOT,L 0-2,1.75,90,0
4,Neal Maupay,F,6,Mar 12,BHA,LIV,L 0-2,6.0,90,0
5,Neal Maupay,F,6,Mar 5,BHA,@NEW,L 1-2,1.0,30,0
6,Neal Maupay,F,6,Feb 26,BHA,AVL,L 0-2,7.5,90,0
7,Neal Maupay,F,6,Feb 19,BHA,BUR,L 0-3,3.0,90,0
8,Neal Maupay,F,6,Feb 15,BHA,@MUN,L 0-2,3.0,69,0
9,Neal Maupay,F,6,Feb 12,BHA,@WAT,W 2-0,17.75,90,1
10,Neal Maupay,F,6,Jan 23,BHA,@LEI,T 1-1,14.5,90,0
11,Neal Maupay,F,6,Jan 18,BHA,CHE,T 1-1,0.25,27,0
12,Neal Maupay,F,6,Jan 14,BHA,CRY,T 1-1,7.25,90,0
13,Neal Maupay,F,6,Jan 2,BHA,@EVE,W 3-2,15.75,90,0
14,Neal Maupay,F,6,Dec 29,BHA,@CHE,T 1-1,5.0,90,0
15,Neal Maupay,F,6,Dec 26,BHA,BRF,W 2-0,15.5,90,1
16,Neal Maupay,F,6,Dec 4,BHA,@SOU,T 1-1,14.75,90,1
17,Neal Maupay,F,6,Dec 1,BHA,@WHU,T 1-1,13.85,90,1
18,Neal Maupay,F,6,Nov 27,BHA,LEE,T 0-0,3.75,67,0
19,Neal Maupay,F,6,Nov 20,BHA,@AVL,L 0-2,1.0,10,0
20,Neal Maupay,F,6,Nov 6,BHA,NEW,T 1-1,-1.5,24,0
21,Neal Maupay,F,6,Oct 23,BHA,MCI,L 1-4,2.25,57,0
22,Neal Maupay,F,6,Oct 16,BHA,@NOR,T 0-0,7.0,90,0
23,Neal Maupay,F,6,Oct 2,BHA,ARS,T 0-0,4.5,90,0
24,Neal Maupay,F,6,Sep 27,BHA,@CRY,T 1-1,14.75,90,1
25,Neal Maupay,F,6,Sep 19,BHA,LEI,W 2-1,17.75,90,1
26,Neal Maupay,F,6,Sep 11,BHA,@BRF,W 1-0,3.75,90,0
27,Neal Maupay,F,6,Aug 28,BHA,EVE,L 0-2,10.75,90,0
28,Neal Maupay,F,6,Aug 21,BHA,WAT,W 2-0,13.75,44,1
29,Neal Maupay,F,6,Aug 14,BHA,@BUR,W 2-1,11.0,90,1
0,Danny Welbeck,F,6,Apr 30,BHA,@WOL,W 3-0,21.7,90,0
1,Danny Welbeck,F,6,Apr 24,BHA,SOU,T 2-2,19.85,90,1
2,Danny Welbeck,F,6,Apr 20,BHA,@MCI,L 0-3,8.6,76,0
3,Danny Welbeck,F,6,Apr 16,BHA,@TOT,W 1-0,4.0,45,0
4,Danny Welbeck,F,6,Apr 9,BHA,@ARS,W 2-1,10.7,90,0
5,Danny Welbeck,F,6,Apr 2,BHA,NOR,T 0-0,9.35,90,0
6,Danny Welbeck,F,6,Mar 16,BHA,TOT,L 0-2,4.0,27,0
7,Danny Welbeck,F,6,Mar 12,BHA,LIV,L 0-2,3.5,23,0
8,Danny Welbeck,F,6,Mar 5,BHA,@NEW,L 1-2,6.6,90,0
9,Danny Welbeck,F,6,Feb 26,BHA,AVL,L 0-2,0.5,27,0
10,Danny Welbeck,F,6,Feb 19,BHA,BUR,L 0-3,2.7,67,0
11,Danny Welbeck,F,6,Feb 15,BHA,@MUN,L 0-2,2.0,19,0
12,Danny Welbeck,F,6,Feb 12,BHA,@WAT,W 2-0,3.35,63,0
13,Danny Welbeck,F,6,Jan 23,BHA,@LEI,T 1-1,13.25,27,1
14,Danny Welbeck,F,6,Jan 18,BHA,CHE,T 1-1,4.5,61,0
15,Danny Welbeck,F,6,Jan 14,BHA,CRY,T 1-1,1.25,16,0
16,Danny Welbeck,F,6,Dec 29,BHA,@CHE,T 1-1,11.35,9,1
17,Danny Welbeck,F,6,Dec 26,BHA,BRF,W 2-0,6.35,45,0
18,Danny Welbeck,F,6,Sep 27,BHA,@CRY,T 1-1,6.25,75,0
19,Danny Welbeck,F,6,Sep 19,BHA,LEI,W 2-1,16.75,69,1
20,Danny Welbeck,F,6,Sep 11,BHA,@BRF,W 1-0,5.85,63,0
21,Danny Welbeck,F,6,Aug 28,BHA,EVE,L 0-2,1.0,30,0
0,Jeremy Sarmiento,F,6,Apr 24,BHA,SOU,T 2-2,1.25,4,0
1,Jeremy Sarmiento,F,6,Apr 20,BHA,@MCI,L 0-3,1.0,16,0
2,Jeremy Sarmiento,F,6,Apr 2,BHA,NOR,T 0-0,0.75,1,0
3,Jeremy Sarmiento,F,6,Dec 1,BHA,@WHU,T 1-1,2.25,12,0
4,Jeremy Sarmiento,F,6,Nov 27,BHA,LEE,T 0-0,1.75,7,0
0,Jurgen Locadia,F,6,Nov 27,BHA,LEE,T 0-0,0.5,21,0
0,Evan Ferguson,F,6,Feb 19,BHA,BUR,L 0-3,2.25,21,0
